tail,arc_type,ferry_origin,ferry_dest,ferry_nm,ferry_hrs,ferry_cost,to_team,to_game_apt,to_game_dt,from_team,from_game_apt,from_game_dt
erj_145_IND_0,depot_out,IND,FWA,90.9,0.36,1404.15,Purdue Fort Wayne Mastodons,MGW,2025-11-04 00:00:00+00:00,,,
erj_145_IND_0,depot_in,FWA,IND,90.9,0.36,1404.15,,,,Purdue Fort Wayne Mastodons,MGW,2025-11-04 00:00:00+00:00
erj_145_IND_0,depot_out,IND,LUK,94.5,0.38,1459.2,Cincinnati Bearcats,SCE,2025-11-07 23:00:00+00:00,,,
erj_145_IND_0,depot_out,IND,LUK,94.5,0.38,1459.2,Cincinnati Bearcats,SCE,2025-11-07 23:00:00+00:00,,,
erj_145_IND_0,depot_out,IND,FWA,90.9,0.36,1404.15,Purdue Fort Wayne Mastodons,CMH,2025-11-07 23:30:00+00:00,,,
erj_145_IND_0,depot_in,FWA,IND,90.9,0.36,1404.15,,,,Purdue Fort Wayne Mastodons,CMH,2025-11-07 23:30:00+00:00
erj_145_IND_0,depot_in,SCE,IND,392.6,1.57,6061.78,,,,Penn State Nittany Lions,HVN,2025-11-08 18:00:00+00:00
erj_145_IND_0,depot_out,IND,MIE,52.0,0.21,802.63,Ball State Cardinals,MSN,2025-11-12 01:30:00+00:00,,,
erj_145_IND_0,depot_out,IND,LAF,51.2,0.2,790.67,Purdue Boilermakers,FWA,2025-11-13 00:00:00+00:00,,,
erj_145_IND_0,depot_out,IND,ARB,189.7,0.76,2928.57,Michigan Wolverines,AFW,2025-11-15 02:00:00+00:00,,,
erj_145_IND_0,depot_in,CMH,IND,157.7,0.63,2435.08,,,,Ohio State Buckeyes,BDL,2025-11-16 17:00:00+00:00
erj_145_IND_0,depot_out,IND,BMG,37.4,0.15,577.7,Indiana Hoosiers,RSW,2025-11-25 18:00:00+00:00,,,
erj_145_IND_0,depot_in,CMH,IND,157.7,0.63,2435.08,,,,Ohio State Buckeyes,PIT,2025-11-29 00:00:00+00:00
erj_145_IND_0,depot_in,BMG,IND,37.4,0.15,577.7,,,,Indiana Hoosiers,RSW,2025-11-30 18:30:00+00:00
erj_145_IND_0,depot_in,BMG,IND,37.4,0.15,577.7,,,,Indiana Hoosiers,RSW,2025-11-30 18:30:00+00:00
erj_145_IND_0,depot_out,IND,BDL,631.6,2.53,9752.62,UConn Huskies,LWC,2025-12-03 02:00:00+00:00,,,
erj_145_IND_0,depot_in,BDL,IND,631.6,2.53,9752.62,,,,UConn Huskies,LWC,2025-12-03 02:00:00+00:00
erj_145_IND_0,depot_out,IND,BMG,37.4,0.15,577.7,Indiana Hoosiers,MSP,2025-12-04 00:00:00+00:00,,,
erj_145_IND_0,depot_in,BMG,IND,37.4,0.15,577.7,,,,Indiana Hoosiers,MSP,2025-12-04 00:00:00+00:00
erj_145_IND_0,depot_out,IND,EWR,558.6,2.23,8624.17,Rutgers Scarlet Knights,ARB,2025-12-06 21:00:00+00:00,,,
erj_145_IND_0,depot_in,EWR,IND,558.6,2.23,8624.17,,,,Rutgers Scarlet Knights,ARB,2025-12-06 21:00:00+00:00
erj_145_IND_0,depot_out,IND,CMI,93.3,0.37,1441.21,Illinois Fighting Illini,BNA,2025-12-07 01:00:00+00:00,,,
erj_145_IND_0,depot_in,LAF,IND,51.2,0.2,790.67,,,,Purdue Boilermakers,ARB,2025-12-07 17:00:00+00:00
erj_145_IND_0,depot_in,SCE,IND,392.6,1.57,6061.78,,,,Penn State Nittany Lions,BMG,2025-12-10 01:30:00+00:00
erj_145_IND_0,depot_out,IND,LUK,94.5,0.38,1459.2,Cincinnati Bearcats,FTY,2025-12-13 19:00:00+00:00,,,
erj_145_IND_0,depot_in,LUK,IND,94.5,0.38,1459.2,,,,Cincinnati Bearcats,FTY,2025-12-13 19:00:00+00:00
erj_145_IND_0,depot_out,IND,BDL,631.6,2.53,9752.62,UConn Huskies,LAX,2025-12-13 22:30:00+00:00,,,
erj_145_IND_0,depot_out,IND,BMG,37.4,0.15,577.7,Indiana Hoosiers,LEX,2025-12-14 00:45:00+00:00,,,
erj_145_IND_0,depot_in,BMG,IND,37.4,0.15,577.7,,,,Indiana Hoosiers,LEX,2025-12-14 00:45:00+00:00
erj_145_IND_0,depot_out,IND,MGW,294.6,1.18,4549.13,West Virginia Mountaineers,BKL,2025-12-14 01:00:00+00:00,,,
erj_145_IND_0,depot_in,MGW,IND,294.6,1.18,4549.13,,,,West Virginia Mountaineers,BKL,2025-12-14 01:00:00+00:00
erj_145_IND_0,depot_in,SCE,IND,392.6,1.57,6061.78,,,,Penn State Lady Lions,CUB,2025-12-14 20:30:00+00:00
erj_145_IND_0,depot_out,IND,BWI,447.3,1.79,6905.95,Maryland Terrapins,CHO,2025-12-20 23:00:00+00:00,,,
erj_145_IND_0,depot_in,LAN,IND,199.3,0.8,3076.61,,,,Michigan State Spartans,AVL,2025-12-23 00:30:00+00:00
erj_145_IND_0,depot_out,IND,EWR,558.6,2.23,8624.17,Rutgers Scarlet Knights,LAN,2025-12-28 19:00:00+00:00,,,
erj_145_IND_0,depot_out,IND,SCE,392.6,1.57,6061.78,Penn State Lady Lions,CID,2025-12-28 21:00:00+00:00,,,
erj_145_IND_0,depot_in,SCE,IND,392.6,1.57,6061.78,,,,Penn State Lady Lions,CID,2025-12-28 21:00:00+00:00
erj_145_IND_0,depot_out,IND,CMH,157.7,0.63,2435.08,Ohio State Buckeyes,LAF,2025-12-31 17:30:00+00:00,,,
erj_145_IND_0,depot_out,IND,LUK,94.5,0.38,1459.2,Cincinnati Bearcats,MHK,2025-12-31 19:00:00+00:00,,,
erj_145_IND_0,depot_out,IND,CMI,93.3,0.37,1441.21,Illinois Fighting Illini,PHL,2026-01-04 00:00:00+00:00,,,
erj_145_IND_0,depot_in,CMI,IND,93.3,0.37,1441.21,,,,Illinois Fighting Illini,LAN,2026-01-04 17:00:00+00:00
erj_145_IND_0,depot_in,EWR,IND,558.6,2.23,8624.17,,,,Rutgers Scarlet Knights,CMH,2026-01-04 19:00:00+00:00
erj_145_IND_0,depot_in,BMG,IND,37.4,0.15,577.7,,,,Indiana Hoosiers,BWI,2026-01-04 23:00:00+00:00
erj_145_IND_0,depot_out,IND,BMG,37.4,0.15,577.7,Indiana Hoosiers,BWI,2026-01-07 23:30:00+00:00,,,
erj_145_IND_0,depot_out,IND,CMH,157.7,0.63,2435.08,Ohio State Buckeyes,CMI,2026-01-08 00:00:00+00:00,,,
erj_145_IND_0,depot_in,BMG,IND,37.4,0.15,577.7,,,,Indiana Hoosiers,LNK,2026-01-09 01:00:00+00:00
erj_145_IND_0,depot_out,IND,EWR,558.6,2.23,8624.17,Rutgers Scarlet Knights,CMI,2026-01-09 01:30:00+00:00,,,
erj_145_IND_0,depot_out,IND,CMH,157.7,0.63,2435.08,Ohio State Buckeyes,BWI,2026-01-11 21:00:00+00:00,,,
erj_145_IND_0,depot_in,CMH,IND,157.7,0.63,2435.08,,,,Ohio State Buckeyes,BWI,2026-01-11 21:00:00+00:00
erj_145_IND_0,depot_out,IND,LUK,94.5,0.38,1459.2,Cincinnati Bearcats,ORL,2026-01-11 22:00:00+00:00,,,
erj_145_IND_0,depot_in,LUK,IND,94.5,0.38,1459.2,,,,Cincinnati Bearcats,ORL,2026-01-11 22:00:00+00:00
erj_145_IND_0,depot_in,CMH,IND,157.7,0.63,2435.08,,,,Ohio State Buckeyes,SEA,2026-01-11 23:00:00+00:00
erj_145_IND_0,depot_out,IND,MGW,294.6,1.18,4549.13,West Virginia Mountaineers,LUK,2026-01-18 19:00:00+00:00,,,
erj_145_IND_0,depot_in,MGW,IND,294.6,1.18,4549.13,,,,West Virginia Mountaineers,LUK,2026-01-18 19:00:00+00:00
erj_145_IND_0,depot_out,IND,LUK,94.5,0.38,1459.2,Cincinnati Bearcats,DSM,2026-01-22 00:30:00+00:00,,,
erj_145_IND_0,depot_in,LUK,IND,94.5,0.38,1459.2,,,,Cincinnati Bearcats,DSM,2026-01-22 00:30:00+00:00
erj_145_IND_0,depot_out,IND,MGW,294.6,1.18,4549.13,West Virginia Mountaineers,PHX,2026-01-22 02:00:00+00:00,,,
erj_145_IND_0,depot_in,BWI,IND,447.3,1.79,6905.95,,,,Maryland Terrapins,LAN,2026-01-24 17:00:00+00:00
erj_145_IND_0,depot_in,MGW,IND,294.6,1.18,4549.13,,,,West Virginia Mountaineers,PVU,2026-01-25 02:30:00+00:00
erj_145_IND_0,depot_out,IND,LUK,94.5,0.38,1459.2,Cincinnati Bearcats,PHX,2026-01-25 03:00:00+00:00,,,
erj_145_IND_0,depot_in,LUK,IND,94.5,0.38,1459.2,,,,Cincinnati Bearcats,PHX,2026-01-25 03:00:00+00:00
erj_145_IND_0,depot_out,IND,LAF,51.2,0.2,790.67,Purdue Boilermakers,BWI,2026-02-01 18:00:00+00:00,,,
erj_145_IND_0,depot_in,LAF,IND,51.2,0.2,790.67,,,,Purdue Boilermakers,BWI,2026-02-01 18:00:00+00:00
erj_145_IND_0,depot_in,LUK,IND,94.5,0.38,1459.2,,,,Cincinnati Bearcats,HOU,2026-02-01 20:00:00+00:00
erj_145_IND_0,depot_out,IND,CMI,93.3,0.37,1441.21,Illinois Fighting Illini,EUG,2026-02-05 02:00:00+00:00,,,
erj_145_IND_0,depot_out,IND,SCE,392.6,1.57,6061.78,Penn State Nittany Lions,SEA,2026-02-12 03:30:00+00:00,,,
erj_145_IND_0,depot_out,IND,LUK,94.5,0.38,1459.2,Cincinnati Bearcats,SLC,2026-02-15 00:00:00+00:00,,,
erj_145_IND_0,depot_out,IND,CHO,378.2,1.51,5839.13,Virginia Cavaliers,BNA,2026-02-15 01:00:00+00:00,,,
erj_145_IND_0,depot_in,CHO,IND,378.2,1.51,5839.13,,,,Virginia Cavaliers,BNA,2026-02-15 01:00:00+00:00
erj_145_IND_0,depot_in,BMG,IND,37.4,0.15,577.7,,,,Indiana Hoosiers,LAX,2026-02-15 20:00:00+00:00
erj_145_IND_0,depot_in,EWR,IND,558.6,2.23,8624.17,,,,Rutgers Scarlet Knights,SCE,2026-02-18 23:00:00+00:00
erj_145_IND_0,depot_out,IND,EWR,558.6,2.23,8624.17,Rutgers Scarlet Knights,MSP,2026-02-21 17:00:00+00:00,,,
erj_145_IND_0,depot_out,IND,SCE,392.6,1.57,6061.78,Penn State Nittany Lions,LNK,2026-02-21 19:00:00+00:00,,,
erj_145_IND_0,depot_out,IND,SCE,392.6,1.57,6061.78,Penn State Lady Lions,EWR,2026-02-21 21:00:00+00:00,,,
erj_145_IND_0,depot_in,LAF,IND,51.2,0.2,790.67,,,,Purdue Boilermakers,BWI,2026-02-22 18:00:00+00:00
erj_145_IND_0,depot_in,MGW,IND,294.6,1.18,4549.13,,,,West Virginia Mountaineers,ORL,2026-02-26 00:00:00+00:00
erj_145_IND_0,depot_out,IND,LUK,94.5,0.38,1459.2,Cincinnati Bearcats,MGW,2026-03-01 19:00:00+00:00,,,
erj_145_IND_0,depot_in,LUK,IND,94.5,0.38,1459.2,,,,Cincinnati Bearcats,MGW,2026-03-01 19:00:00+00:00
erj_145_IND_0,depot_out,IND,LAF,51.2,0.2,790.67,Purdue Boilermakers,ORD,2026-03-01 20:00:00+00:00,,,
erj_145_IND_0,depot_in,LAF,IND,51.2,0.2,790.67,,,,Purdue Boilermakers,ORD,2026-03-01 20:00:00+00:00
erj_145_IND_0,depot_out,IND,CMH,157.7,0.63,2435.08,Ohio State Buckeyes,SCE,2026-03-05 00:30:00+00:00,,,
erj_145_IND_0,depot_in,LAF,IND,51.2,0.2,790.67,,,,Purdue Boilermakers,ORD,2026-03-05 01:30:00+00:00
erj_145_IND_0,depot_in,SCE,IND,392.6,1.57,6061.78,,,,Penn State Nittany Lions,EWR,2026-03-08 16:00:00+00:00
erj_145_IND_0,depot_in,CMI,IND,93.3,0.37,1441.21,,,,Illinois Fighting Illini,BWI,2026-03-08 19:00:00+00:00
erj_145_IND_0,trip,LUK,SCE,319.9,1.28,4939.04,Penn State Nittany Lions,HVN,2025-11-08 18:00:00+00:00,Cincinnati Bearcats,SCE,2025-11-07 23:00:00+00:00
erj_145_IND_0,trip,LUK,BMG,102.4,0.41,1581.03,Indiana Hoosiers,MDW,2025-11-09 18:00:00+00:00,Cincinnati Bearcats,SCE,2025-11-07 23:00:00+00:00
erj_145_IND_0,trip,BMG,LUK,102.4,0.41,1581.03,Cincinnati Bearcats,PHL,2025-11-12 00:00:00+00:00,Indiana Hoosiers,MDW,2025-11-09 18:00:00+00:00
erj_145_IND_0,trip,LUK,RDU,330.7,1.32,5106.11,North Carolina Tar Heels,LAS,2025-11-14 02:00:00+00:00,Cincinnati Bearcats,PHL,2025-11-12 00:00:00+00:00
erj_145_IND_0,trip,MIE,PIT,236.6,0.95,3653.47,Pittsburgh Panthers,MGW,2025-11-13 23:00:00+00:00,Ball State Cardinals,MSN,2025-11-12 01:30:00+00:00
erj_145_IND_0,trip,LAF,LAF,0.0,0.0,0.0,Purdue Boilermakers,TCL,2025-11-14 00:00:00+00:00,Purdue Boilermakers,FWA,2025-11-13 00:00:00+00:00
erj_145_IND_0,trip,PIT,SCE,110.7,0.44,1708.96,Penn State Nittany Lions,PHL,2025-11-15 18:00:00+00:00,Pittsburgh Panthers,MGW,2025-11-13 23:00:00+00:00
erj_145_IND_0,trip,LAF,CMI,65.2,0.26,1007.43,Illinois Fighting Illini,EUG,2025-11-15 02:00:00+00:00,Purdue Boilermakers,TCL,2025-11-14 00:00:00+00:00
erj_145_IND_0,trip,RDU,BWI,222.2,0.89,3430.03,Maryland Terrapins,MKE,2025-11-15 19:00:00+00:00,North Carolina Tar Heels,LAS,2025-11-14 02:00:00+00:00
erj_145_IND_0,trip,ARB,TTN,419.6,1.68,6478.06,Princeton Tigers,LWC,2025-11-15 19:00:00+00:00,Michigan Wolverines,AFW,2025-11-15 02:00:00+00:00
erj_145_IND_0,trip,CMI,CID,191.1,0.76,2950.13,Iowa Hawkeyes,ALO,2025-11-16 20:00:00+00:00,Illinois Fighting Illini,EUG,2025-11-15 02:00:00+00:00
erj_145_IND_0,trip,SCE,SCE,0.0,0.0,0.0,Penn State Lady Lions,PHL,2025-11-16 19:00:00+00:00,Penn State Nittany Lions,PHL,2025-11-15 18:00:00+00:00
erj_145_IND_0,trip,BWI,CMH,292.1,1.17,4510.21,Ohio State Buckeyes,BDL,2025-11-16 17:00:00+00:00,Maryland Terrapins,MKE,2025-11-15 19:00:00+00:00
erj_145_IND_0,trip,TTN,TTN,0.0,0.0,0.0,Princeton Tigers,BWI,2025-11-16 18:00:00+00:00,Princeton Tigers,LWC,2025-11-15 19:00:00+00:00
erj_145_IND_0,trip,TTN,LAN,463.9,1.86,7162.2,Michigan State Spartans,TEB,2025-11-18 23:30:00+00:00,Princeton Tigers,BWI,2025-11-16 18:00:00+00:00
erj_145_IND_0,trip,SCE,FWA,333.3,1.33,5146.05,Purdue Fort Wayne Mastodons,SLC,2025-11-19 02:00:00+00:00,Penn State Lady Lions,PHL,2025-11-16 19:00:00+00:00
erj_145_IND_0,trip,CID,LWC,235.4,0.94,3634.24,Kansas Jayhawks,TEB,2025-11-19 02:00:00+00:00,Iowa Hawkeyes,ALO,2025-11-16 20:00:00+00:00
erj_145_IND_0,trip,LAN,EWR,482.8,1.93,7455.09,Rutgers Scarlet Knights,MGM,2025-11-21 00:00:00+00:00,Michigan State Spartans,TEB,2025-11-18 23:30:00+00:00
erj_145_IND_0,trip,LWC,LNK,131.1,0.52,2023.81,Nebraska Cornhuskers,MCI,2025-11-21 00:00:00+00:00,Kansas Jayhawks,TEB,2025-11-19 02:00:00+00:00
erj_145_IND_0,trip,FWA,PIT,227.6,0.91,3513.86,Pittsburgh Panthers,DAB,2025-11-21 00:00:00+00:00,Purdue Fort Wayne Mastodons,SLC,2025-11-19 02:00:00+00:00
erj_145_IND_0,trip,LNK,MHK,102.4,0.41,1580.86,Kansas State Wildcats,MCI,2025-11-22 02:30:00+00:00,Nebraska Cornhuskers,MCI,2025-11-21 00:00:00+00:00
erj_145_IND_0,trip,EWR,SCE,167.5,0.67,2586.28,Penn State Lady Lions,NAS,2025-11-22 18:00:00+00:00,Rutgers Scarlet Knights,MGM,2025-11-21 00:00:00+00:00
erj_145_IND_0,trip,PIT,MGW,52.9,0.21,817.5,West Virginia Mountaineers,CHS,2025-11-21 23:30:00+00:00,Pittsburgh Panthers,DAB,2025-11-21 00:00:00+00:00
erj_145_IND_0,trip,MGW,MGW,0.0,0.0,0.0,West Virginia Mountaineers,CHS,2025-11-23 20:30:00+00:00,West Virginia Mountaineers,CHS,2025-11-21 23:30:00+00:00
erj_145_IND_0,trip,MHK,MHK,0.0,0.0,0.0,Kansas State Wildcats,GRB,2025-11-22 19:00:00+00:00,Kansas State Wildcats,MCI,2025-11-22 02:30:00+00:00
erj_145_IND_0,trip,SCE,SCE,0.0,0.0,0.0,Penn State Lady Lions,NAS,2025-11-24 17:00:00+00:00,Penn State Lady Lions,NAS,2025-11-22 18:00:00+00:00
erj_145_IND_0,trip,MHK,LNK,102.4,0.41,1580.86,Nebraska Cornhuskers,VPS,2025-11-24 23:00:00+00:00,Kansas State Wildcats,GRB,2025-11-22 19:00:00+00:00
erj_145_IND_0,trip,MGW,EWR,271.0,1.08,4184.3,Rutgers Scarlet Knights,LAS,2025-11-24 18:00:00+00:00,West Virginia Mountaineers,CHS,2025-11-23 20:30:00+00:00
erj_145_IND_0,trip,SCE,LGA,180.7,0.72,2790.12,St. John's Red Storm,LAS,2025-11-25 21:30:00+00:00,Penn State Lady Lions,NAS,2025-11-24 17:00:00+00:00
erj_145_IND_0,trip,EWR,EWR,0.0,0.0,0.0,Rutgers Scarlet Knights,LAS,2025-11-25 18:00:00+00:00,Rutgers Scarlet Knights,LAS,2025-11-24 18:00:00+00:00
erj_145_IND_0,trip,LNK,LNK,0.0,0.0,0.0,Nebraska Cornhuskers,VPS,2025-11-26 01:30:00+00:00,Nebraska Cornhuskers,VPS,2025-11-24 23:00:00+00:00
erj_145_IND_0,trip,EWR,MGW,271.0,1.08,4184.3,West Virginia Mountaineers,NAS,2025-11-26 18:30:00+00:00,Rutgers Scarlet Knights,LAS,2025-11-25 18:00:00+00:00
erj_145_IND_0,trip,BMG,LEX,115.5,0.46,1783.65,Kentucky Wildcats,SJU,2025-11-26 22:30:00+00:00,Indiana Hoosiers,RSW,2025-11-25 18:00:00+00:00
erj_145_IND_0,trip,LGA,MGW,285.3,1.14,4405.75,West Virginia Mountaineers,NAS,2025-11-26 18:30:00+00:00,St. John's Red Storm,LAS,2025-11-25 21:30:00+00:00
erj_145_IND_0,trip,LNK,LWC,131.1,0.52,2023.81,Kansas Jayhawks,LAS,2025-11-27 00:00:00+00:00,Nebraska Cornhuskers,VPS,2025-11-26 01:30:00+00:00
erj_145_IND_0,trip,MGW,CMH,138.8,0.56,2142.98,Ohio State Buckeyes,PIT,2025-11-29 00:00:00+00:00,West Virginia Mountaineers,NAS,2025-11-26 18:30:00+00:00
erj_145_IND_0,trip,MGW,CMI,385.9,1.54,5958.72,Illinois Fighting Illini,TEB,2025-11-28 17:30:00+00:00,West Virginia Mountaineers,NAS,2025-11-26 18:30:00+00:00
erj_145_IND_0,trip,LEX,BMG,115.5,0.46,1783.65,Indiana Hoosiers,RSW,2025-11-28 18:30:00+00:00,Kentucky Wildcats,SJU,2025-11-26 22:30:00+00:00
erj_145_IND_0,trip,LWC,MHK,68.2,0.27,1053.41,Kansas State Wildcats,CUN,2025-11-28 16:00:00+00:00,Kansas Jayhawks,LAS,2025-11-27 00:00:00+00:00
erj_145_IND_0,trip,MHK,LWC,68.2,0.27,1053.41,Kansas Jayhawks,RSW,2025-11-30 00:30:00+00:00,Kansas State Wildcats,CUN,2025-11-28 16:00:00+00:00
erj_145_IND_0,trip,CMI,LAF,65.2,0.26,1007.43,Purdue Boilermakers,MBS,2025-11-30 18:00:00+00:00,Illinois Fighting Illini,TEB,2025-11-28 17:30:00+00:00
erj_145_IND_0,trip,BMG,BMG,0.0,0.0,0.0,Indiana Hoosiers,RSW,2025-11-30 18:30:00+00:00,Indiana Hoosiers,RSW,2025-11-28 18:30:00+00:00
erj_145_IND_0,trip,LWC,BMG,400.8,1.6,6187.71,Indiana Hoosiers,RSW,2025-11-30 18:30:00+00:00,Kansas Jayhawks,RSW,2025-11-30 00:30:00+00:00
erj_145_IND_0,trip,LAF,LAF,0.0,0.0,0.0,Purdue Boilermakers,EWR,2025-12-03 01:00:00+00:00,Purdue Boilermakers,MBS,2025-11-30 18:00:00+00:00
erj_145_IND_0,trip,LAF,MBS,226.6,0.91,3498.38,Central Michigan Chippewas,ARB,2025-12-04 00:00:00+00:00,Purdue Boilermakers,EWR,2025-12-03 01:00:00+00:00
erj_145_IND_0,trip,MBS,SBN,147.4,0.59,2276.63,Notre Dame Fighting Irish,AFW,2025-12-06 01:00:00+00:00,Central Michigan Chippewas,ARB,2025-12-04 00:00:00+00:00
erj_145_IND_0,trip,SBN,BWI,466.1,1.86,7196.06,Maryland Terrapins,CID,2025-12-06 21:00:00+00:00,Notre Dame Fighting Irish,AFW,2025-12-06 01:00:00+00:00
erj_145_IND_0,trip,BWI,BWI,0.0,0.0,0.0,Maryland Terrapins,MSP,2025-12-07 21:00:00+00:00,Maryland Terrapins,CID,2025-12-06 21:00:00+00:00
erj_145_IND_0,trip,CMI,LAF,65.2,0.26,1007.43,Purdue Boilermakers,ARB,2025-12-07 17:00:00+00:00,Illinois Fighting Illini,BNA,2025-12-07 01:00:00+00:00
erj_145_IND_0,trip,BWI,SCE,114.2,0.46,1763.57,Penn State Nittany Lions,BMG,2025-12-10 01:30:00+00:00,Maryland Terrapins,MSP,2025-12-07 21:00:00+00:00
erj_145_IND_0,trip,BDL,SCE,241.4,0.97,3727.45,Penn State Lady Lions,CUB,2025-12-14 20:30:00+00:00,UConn Huskies,LAX,2025-12-13 22:30:00+00:00
erj_145_IND_0,trip,BWI,PIT,182.3,0.73,2815.3,Pittsburgh Panthers,MDT,2025-12-21 17:00:00+00:00,Maryland Terrapins,CHO,2025-12-20 23:00:00+00:00
erj_145_IND_0,trip,PIT,LAN,238.7,0.95,3685.21,Michigan State Spartans,AVL,2025-12-23 00:30:00+00:00,Pittsburgh Panthers,MDT,2025-12-21 17:00:00+00:00
erj_145_IND_0,trip,EWR,ARB,440.3,1.76,6798.7,Michigan Wolverines,EUG,2025-12-30 02:00:00+00:00,Rutgers Scarlet Knights,LAN,2025-12-28 19:00:00+00:00
erj_145_IND_0,trip,ARB,LAN,49.9,0.2,770.72,Michigan State Spartans,BMG,2026-01-01 17:00:00+00:00,Michigan Wolverines,EUG,2025-12-30 02:00:00+00:00
erj_145_IND_0,trip,CMH,MGW,138.8,0.56,2142.98,West Virginia Mountaineers,LWC,2026-01-01 18:00:00+00:00,Ohio State Buckeyes,LAF,2025-12-31 17:30:00+00:00
erj_145_IND_0,trip,LUK,BWI,360.9,1.44,5571.57,Maryland Terrapins,CMI,2026-01-01 21:00:00+00:00,Cincinnati Bearcats,MHK,2025-12-31 19:00:00+00:00
erj_145_IND_0,trip,LAN,LAN,0.0,0.0,0.0,Michigan State Spartans,LNK,2026-01-03 02:00:00+00:00,Michigan State Spartans,BMG,2026-01-01 17:00:00+00:00
erj_145_IND_0,trip,MGW,MGW,0.0,0.0,0.0,West Virginia Mountaineers,DSM,2026-01-03 02:00:00+00:00,West Virginia Mountaineers,LWC,2026-01-01 18:00:00+00:00
erj_145_IND_0,trip,BWI,LUK,360.9,1.44,5571.57,Cincinnati Bearcats,WBU,2026-01-03 20:00:00+00:00,Maryland Terrapins,CMI,2026-01-01 21:00:00+00:00
erj_145_IND_0,trip,LAN,EWR,482.8,1.93,7455.09,Rutgers Scarlet Knights,CMH,2026-01-04 19:00:00+00:00,Michigan State Spartans,LNK,2026-01-03 02:00:00+00:00
erj_145_IND_0,trip,MGW,MGW,0.0,0.0,0.0,West Virginia Mountaineers,MHK,2026-01-04 19:00:00+00:00,West Virginia Mountaineers,DSM,2026-01-03 02:00:00+00:00
erj_145_IND_0,trip,LUK,BMG,102.4,0.41,1581.03,Indiana Hoosiers,BWI,2026-01-04 23:00:00+00:00,Cincinnati Bearcats,WBU,2026-01-03 20:00:00+00:00
erj_145_IND_0,trip,CMI,CMI,0.0,0.0,0.0,Illinois Fighting Illini,LAN,2026-01-04 17:00:00+00:00,Illinois Fighting Illini,PHL,2026-01-04 00:00:00+00:00
erj_145_IND_0,trip,MGW,LUK,211.4,0.85,3264.15,Cincinnati Bearcats,MGW,2026-01-07 00:00:00+00:00,West Virginia Mountaineers,MHK,2026-01-04 19:00:00+00:00
erj_145_IND_0,trip,LUK,BWI,360.9,1.44,5571.57,Maryland Terrapins,EWR,2026-01-09 00:00:00+00:00,Cincinnati Bearcats,MGW,2026-01-07 00:00:00+00:00
erj_145_IND_0,trip,BMG,BMG,0.0,0.0,0.0,Indiana Hoosiers,LNK,2026-01-09 01:00:00+00:00,Indiana Hoosiers,BWI,2026-01-07 23:30:00+00:00
erj_145_IND_0,trip,CMH,CMH,0.0,0.0,0.0,Ohio State Buckeyes,EUG,2026-01-09 03:30:00+00:00,Ohio State Buckeyes,CMI,2026-01-08 00:00:00+00:00
erj_145_IND_0,trip,BWI,BWI,0.0,0.0,0.0,Maryland Terrapins,LAX,2026-01-11 01:00:00+00:00,Maryland Terrapins,EWR,2026-01-09 00:00:00+00:00
erj_145_IND_0,trip,EWR,SCE,167.5,0.67,2586.28,Penn State Nittany Lions,LAF,2026-01-10 19:00:00+00:00,Rutgers Scarlet Knights,CMI,2026-01-09 01:30:00+00:00
erj_145_IND_0,trip,CMH,MGW,138.8,0.56,2142.98,West Virginia Mountaineers,DSM,2026-01-11 20:00:00+00:00,Ohio State Buckeyes,EUG,2026-01-09 03:30:00+00:00
erj_145_IND_0,trip,SCE,EWR,167.5,0.67,2586.28,Rutgers Scarlet Knights,ORD,2026-01-11 20:00:00+00:00,Penn State Nittany Lions,LAF,2026-01-10 19:00:00+00:00
erj_145_IND_0,trip,BWI,CMH,292.1,1.17,4510.21,Ohio State Buckeyes,SEA,2026-01-11 23:00:00+00:00,Maryland Terrapins,LAX,2026-01-11 01:00:00+00:00
erj_145_IND_0,trip,EWR,BWI,146.6,0.59,2263.08,Maryland Terrapins,LAX,2026-01-14 03:30:00+00:00,Rutgers Scarlet Knights,ORD,2026-01-11 20:00:00+00:00
erj_145_IND_0,trip,MGW,MGW,0.0,0.0,0.0,West Virginia Mountaineers,HOU,2026-01-14 01:30:00+00:00,West Virginia Mountaineers,DSM,2026-01-11 20:00:00+00:00
erj_145_IND_0,trip,MGW,SCE,119.3,0.48,1842.03,Penn State Lady Lions,CMH,2026-01-14 23:30:00+00:00,West Virginia Mountaineers,HOU,2026-01-14 01:30:00+00:00
erj_145_IND_0,trip,BWI,ARB,370.3,1.48,5717.59,Michigan Wolverines,SEA,2026-01-15 03:30:00+00:00,Maryland Terrapins,LAX,2026-01-14 03:30:00+00:00
erj_145_IND_0,trip,SCE,BWI,114.2,0.46,1763.57,Maryland Terrapins,LAX,2026-01-16 02:00:00+00:00,Penn State Lady Lions,CMH,2026-01-14 23:30:00+00:00
erj_145_IND_0,trip,ARB,EWR,440.3,1.76,6798.7,Rutgers Scarlet Knights,MSN,2026-01-17 19:00:00+00:00,Michigan Wolverines,SEA,2026-01-15 03:30:00+00:00
erj_145_IND_0,trip,BWI,SCE,114.2,0.46,1763.57,Penn State Nittany Lions,BWI,2026-01-18 17:00:00+00:00,Maryland Terrapins,LAX,2026-01-16 02:00:00+00:00
